time,position,velocity,energy
2763,3.25231,-99.0043,4906.22
2763.5,-44.6037,-88.9364,4949.58
2764,-81.5392,-57.0936,4954.16
2764.5,-98.5111,-11.2724,4915.75
2765,-91.364,37.3087,4869.66
2765.5,-61.8478,76.7553,4858.26
2766,-17.1891,97.4096,4892.05
2766.5,31.6781,94.2146,4939.94
2767,72.7893,67.9526,4957.92
2767.5,96.0793,25.0534,4929.45
2768,95.8456,-23.9797,4880.7
2768.5,72.1456,-67.1418,4856.5
2769,30.7819,-93.8652,4879.1
2769.5,-18.1184,-97.6071,4927.71
2770,-62.5826,-77.4514,4957.65
2770.5,-91.7244,-38.3329,4941.39
2771,-98.4089,10.1708,4893.88
2771.5,-80.9995,56.1844,4858.8
2772,-43.7585,88.442,4868.4
2772.5,4.19603,99.046,4913.86
2773,51.1232,85.4001,4953.38
2773.5,85.5337,50.8452,4950.62
2774,99.0025,3.84164,4908.13
2774.5,88.2321,-44.1025,4864.96
2775,55.8593,-81.2488,4860.81
2775.5,9.81029,-98.5025,4899.49
2776,-38.6407,-91.6394,4945.44
2776.5,-77.631,-62.3398,4956.41
2777,-97.6146,-17.7772,4922.32
2777.5,-93.6987,31.1378,4874.51
2778,-66.8421,72.4293,4856.94
2778.5,-23.6203,95.9875,4885.76
2779,25.3847,96.0446,4934.48
2779.5,68.1746,72.5867,4958.3
2780,94.273,31.357,4935.33
2780.5,97.29,-17.55,4886.68
2781,76.4871,-62.1601,4857.08
2781.5,36.9575,-91.5513,4873.75
2782,-11.6206,-98.5275,4921.35
2782.5,-57.3536,-81.3808,4956.13
2783,-89.0444,-44.3092,4946.11
2783.5,-98.9341,3.61086,4900.49
2784,-84.6012,50.6468,4861.23
2784.5,-49.555,85.2827,4864.41
2785,-2.376,99.0383,4907.12
2785.5,45.3847,88.546,4950.08
2786,82.0337,56.3745,4953.8
2786.5,98.5979,10.4005,4914.86
2787,91.022,-38.1198,4869.06
2787.5,61.1606,-77.3071,4858.51
2788,16.3251,-97.5669,4892.91
2788.5,-32.5074,-93.939,4940.63
2789,-73.381,-67.3115,4957.8
2789.5,-96.2883,-24.2038,4928.63
2790,-95.6209,24.8299,4879.94
2790.5,-71.5422,67.7843,4856.5
2791,-29.9474,94.1427,4879.85
2791.5,18.9795,97.4518,4928.53
2792,63.2596,76.9012,4957.79
2792.5,92.0515,37.5225,4940.71
2793,98.306,-11.0429,4893.01
2793.5,80.4918,-56.9047,4858.54
2794,42.9703,-88.8342,4868.99
2794.5,-5.07173,-99.014,4914.75
2795,-51.8721,-84.9518,4953.76
2795.5,-85.9723,-50.0903,4950.14
2796,-99.0236,-2.96501,4907.23
2796.5,-87.8304,44.8862,4864.47
2797,-55.1332,81.7477,4861.18
2797.5,-8.93756,98.5946,4900.38
2798,39.4463,91.302,4946.03
2798.5,78.1724,61.6555,4956.16
2799,97.7591,16.9136,4921.46
2799.5,93.411,-31.9693,4873.83
2800,66.1926,-73.0251,4857.06
2800.5,22.768,-96.2017,4886.58
2801,-26.2311,-95.8248,4935.24
2801.5,-68.8078,-71.9867,4958.3
2802,-94.538,-30.5237,4934.57
2802.5,-97.122,18.4126,4885.86
2803,-75.9272,62.8408,4856.95
2803.5,-36.1427,91.8834,4874.43
2804,12.4908,98.4298,4922.22
2804.5,58.0661,80.8771,4956.38
2805,89.4248,43.5229,4945.51
2805.5,98.8892,-4.48727,4899.6
2806,84.142,-51.3988,4860.86
2806.5,48.794,-85.726,4864.9
2807,1.4995,-99.0646,4908.02
2807.5,-46.1621,-88.1487,4950.57
2808,-82.5217,-55.6509,4953.42
2808.5,-98.677,-9.52783,4913.97
2809,-90.6728,38.928,4868.47
2809.5,-60.4687,77.8529,4858.77
2810,-15.4598,97.7166,4893.77
2810.5,33.3343,93.656,4941.31
2811,73.9669,66.6651,4957.67
2811.5,96.4899,23.3522,4927.81
2812,95.3887,-25.6781,4879.19
2812.5,70.9331,-68.4215,4856.5
2813,29.1106,-94.4129,4880.61
2813.5,-19.8392,-97.2888,4929.35
2814,-63.9317,-76.345,4957.91
2814.5,-92.3715,-36.7092,4940.03
2815,-98.1955,11.9142,4892.15
2815.5,-79.9778,57.6206,4858.29
2816,-42.1788,89.2195,4869.58
2816.5,5.94704,98.9743,4915.64
2817,52.6169,84.4968,4954.12
2817.5,86.4042,49.3315,4949.64
2818,99.0368,2.08815,4906.33
2818.5,87.4218,-45.6665,4864
2819,54.4028,-82.2403,4861.57
2819.5,8.06413,-98.6789,4901.28
2820,-40.2489,-90.9574,4946.62
2820.5,-78.7076,-60.9664,4955.9
2821,-97.896,-16.0487,4920.59
2821.5,-93.116,32.7983,4873.16
2822,-65.5379,73.6151,4857.2
2822.5,-21.9139,96.4084,4887.4
2823,27.0754,95.5976,4935.99
2823.5,69.4357,71.3811,4958.29
2824,94.7957,29.688,4933.8
2824.5,96.9464,-19.2737,4885.04
2825,75.3613,-63.5166,4856.84
2825.5,35.3251,-92.2083,4875.12
2826,-13.36,-98.3243,4923.08
2826.5,-58.774,-80.367,4956.62
2827,-89.7981,-42.7331,4944.91
2827.5,-98.8365,5.36333,4898.71
2828,-83.6763,52.1467,4860.5
2828.5,-48.0292,86.1627,4865.41
2829,-0.622887,99.0831,4908.92
2829.5,46.9359,87.7445,4951.04
2830,83.0032,54.923,4953.03
2830.5,98.7484,8.65438,4913.07
2831,90.3165,-39.7331,4867.9
2831.5,59.772,-78.3925,4859.04
2832,14.5933,-97.8587,4894.64
2832.5,-34.1585,-93.3657,4941.98
2833,-74.547,-66.0135,4957.52
2833.5,-96.6838,-22.4989,4926.98
2834,-95.1491,26.5242,4878.44
2834.5,-70.3185,69.0533,4856.53
2835,-28.2715,94.6757,4881.38
2835.5,20.6973,97.1182,4930.16
2836,64.5987,75.7828,4958.01
2836.5,92.6841,35.8931,4939.33
2837,98.0772,-12.7845,4891.29
2837.5,79.4576,-58.332,4858.06
2838,41.384,-89.5977,4870.19
2838.5,-6.82188,-98.9269,4916.53
2839,-53.3575,-84.0352,4954.47
2839.5,-86.8294,-48.5689,4949.14
2840,-99.0423,-1.21113,4905.43
2840.5,-87.0063,46.4431,4863.53
2841,-53.6681,82.7265,4861.97
2841.5,-7.19007,98.7555,4902.17
2842,41.0483,90.6057,4947.18
2842.5,79.2367,60.2725,4955.62
2843,98.0251,15.1825,4919.72
2843.5,92.8136,-33.6247,4872.49
2844,64.8781,-74.1995,4857.36
2844.5,21.0581,-96.6076,4888.23
2845,-27.9176,-95.3628,4936.73
2845.5,-70.0581,-70.7699,4958.26
2846,-95.0459,-28.85,4933.03
2846.5,-96.7632,20.1333,4884.24
2847,-74.7895,64.1873,4856.74
2847.5,-34.5047,92.526,4875.82
2848,14.2281,98.2111,4923.93
2848.5,59.4773,79.8507,4956.84
2849,90.1644,41.9401,4944.3
2849.5,98.7761,-6.23897,4897.83
2850,83.204,-52.8905,4860.16
2850.5,47.2606,-86.5926,4865.92
2851,-0.253776,-99.0938,4909.82
2851.5,-47.7061,-87.3334,4951.49
2852,-83.4782,-54.1907,4952.63
2852.5,-98.812,-7.78026,4912.18
2853,-89.9532,40.5351,4867.34
2853.5,-59.0707,78.926,4859.33
2854,-13.7256,97.9931,4895.52
2854.5,34.98,93.0681,4942.63
2855,75.1213,65.3567,4957.35
2855.5,96.8702,21.6438,4926.15
2856,94.902,-27.3683,4877.7
2856.5,69.6984,-69.6797,4856.56
2857,27.4303,-94.931,4882.16
2857.5,-21.5538,-96.94,4930.96
2858,-65.2607,-75.2146,4958.1
2858.5,-92.9895,-35.0741,4938.62
2859,-97.9513,13.6538,4890.44
2859.5,-78.9311,59.0387,4857.85
2860,-40.5859,89.969,4870.81
2860.5,7.69619,98.8716,4917.42
2861,54.094,83.5671,4954.81
2861.5,87.2477,47.8024,4948.61
2862,99.0401,0.334012,4904.53
2862.5,86.5841,-47.2161,4863.08
2863,52.9292,-83.2061,4862.38
2863.5,6.31545,-98.8244,4903.07
2864,-41.8446,-90.247,4947.74
2864.5,-79.7595,-59.5739,4955.32
2865,-98.1466,-14.3151,4918.84
2865.5,-92.504,34.4485,4871.84
2866,-64.2131,74.778,4857.54
2866.5,-20.2007,96.7992,4889.07
2867,28.7576,95.1205,4937.46
2867.5,70.675,70.1531,4958.21
2868,95.2887,28.0097,4932.24
2868.5,96.5724,-20.9914,4883.44
2869,74.2119,-64.8531,4856.66
2869.5,33.6816,-92.8365,4876.53
2870,-15.0951,-98.0903,4924.78
2870.5,-60.176,-79.3282,4957.05
2871,-90.5237,-41.1437,4943.67
2871.5,-98.708,7.11413,4896.94
2872,-82.7252,53.6302,4859.83
2872.5,-46.4884,87.0157,4866.45
2873,1.13042,99.0967,4910.72
2873.5,48.4725,86.9154,4951.94
2874,83.9467,53.4542,4952.2
2874.5,98.8679,6.90553,4911.28
2875,89.5828,-41.3339,4866.79
2875.5,58.3647,-79.4533,4859.63
2876,12.8569,-98.1198,4896.4
2876.5,-35.7988,-92.7631,4943.28
2877,-75.6896,-64.6948,4957.17
2877.5,-97.049,-20.787,4925.31
2878,-94.6474,28.2103,4876.98
2878.5,-69.0728,70.3006,4856.62
2879,-26.5868,95.179,4882.95
2879.5,22.4086,96.7542,4931.76
2880,65.9176,74.6406,4958.17
2880.5,93.2877,34.2524,4937.91
2881,97.8177,-14.522,4889.59
2881.5,78.3985,-59.7409,4857.65
2882,39.7846,-90.3331,4871.45
2882.5,-8.56989,-98.8087,4918.3
2883,-54.8262,-83.0924,4955.13
2883.5,-87.6592,-47.0322,4948.08
2884,-99.0301,0.543133,4903.63
2884.5,-86.155,47.9855,4862.64
2885,-52.1862,83.6793,4862.81
2885.5,-5.44033,98.8855,4903.97
2886,42.6375,89.8811,4948.28
2886.5,80.2762,58.8707,4955.01
2887,98.2604,13.4466,4917.96
2887.5,92.1871,-35.2696,4871.2
2888,63.5432,-75.3506,4857.72
2888.5,19.3417,-96.9831,4889.92
2889,-29.5954,-94.8708,4938.18
2889.5,-71.2864,-69.5308,4958.15
2890,-95.5241,-27.1673,4931.45
2890.5,-96.3741,21.8478,4882.65
2891,-73.6284,65.5138,4856.6
2891.5,-32.8559,93.1397,4877.25
2892,15.9609,97.9617,4925.63
2892.5,60.8699,78.7994,4957.24
2893,90.8758,40.3441,4943.03
2893.5,98.6322,-7.98872,4896.06
2894,82.2399,-54.3657,4859.52
2894.5,45.7125,-87.432,4866.99
2895,-2.00697,-99.0919,4911.62
2895.5,-49.235,-86.4907,4952.37
2896,-84.4087,-52.7135,4951.77
2896.5,-98.9161,-6.03025,4910.38
2897,-89.2054,42.1294,4866.25
2897.5,-57.6541,79.9744,4859.95
2898,-11.9871,98.2388,4897.28
2898.5,36.6148,92.4509,4943.91
2899,76.2521,64.0279,4956.97
2899.5,97.2202,19.9285,4924.46
2900,94.3855,-29.05,4876.26
2900.5,68.4419,-70.9161,4856.69
2901,25.7413,-95.4194,4883.74
2901.5,-23.2616,-96.5608,4932.54
2902,-66.5693,-74.0607,4958.23
2902.5,-93.5785,-33.4279,4937.18
2903,-97.6764,15.3891,4888.75
2903.5,-77.8597,60.4384,4857.47
2904,-38.9803,90.6902,4872.09
2904.5,9.44293,98.7379,4919.18
2905,55.5542,82.6112,4955.43
2905.5,88.0638,46.2583,4947.53
2906,99.0123,-1.42023,4902.73
2906.5,85.7192,-48.751,4862.22
2907,51.439,-84.1459,4863.25
2907.5,4.56478,-98.9389,4904.87
2908,-43.4271,-89.5082,4948.81
2908.5,-80.7865,-58.1628,4954.68
2909,-98.3665,-12.5771,4917.08
2909.5,-91.863,36.0879,4870.58
2910,-62.8682,75.9173,4857.93
2910.5,-18.4811,97.1595,4890.76
2911,30.4308,94.6137,4938.89
2911.5,71.8922,68.9031,4958.07
2912,95.7519,26.3227,4930.66
2912.5,96.1682,-22.7025,4881.86
2913,73.0392,-66.1693,4856.55
2913.5,32.0276,-93.4356,4877.98
2914,-16.8255,-97.8255,4926.47
2914.5,-61.5591,-78.2644,4957.42
2915,-91.2208,-39.5414,4942.38
2915.5,-98.5486,8.86269,4895.18
2916,-81.7482,55.0969,4859.22
2916.5,-44.933,87.8415,4867.55
2917,2.88337,99.0794,4912.52
2917.5,49.9938,86.0592,4952.78
2918,84.864,51.9687,4951.32
2918.5,98.9565,5.15451,4909.48
2919,88.821,-42.9217,4865.72
2919.5,56.9391,-80.4892,4860.29
2920,11.1164,-98.3501,4898.16
2920.5,-37.4279,-92.1315,4944.53
2921,-76.8086,-63.3559,4956.76
2921.5,-97.3838,-19.0685,4923.61
2922,-94.1161,29.8875,4875.55
2922.5,-67.8055,71.526,4856.78
2923,-24.8938,95.6524,4884.54
2923.5,24.1129,96.3598,4933.32
2924,67.2158,73.475,4958.27
2924.5,93.862,32.6009,4936.45
2925,97.5275,-16.255,4887.92
2925.5,77.3148,-61.1311,4857.3
2926,38.1728,-91.0402,4872.74
2926.5,-10.3152,-98.6595,4920.05
2927,-56.2777,-82.1235,4955.72
2927.5,-88.4615,-45.4808,4946.97
2928,-98.9868,2.29723,4901.83
2928.5,-85.2767,49.5128,4861.81
2929,-50.6879,84.6059,4863.71
2929.5,-3.68888,98.9845,4905.77
2930,44.2133,89.1283,4949.33
2930.5,81.2905,57.4503,4954.34
2931,98.4649,11.7065,4916.19
2931.5,91.5317,-36.9034,4869.96
2932,62.1884,-76.4781,4858.15
2932.5,17.6191,-97.3283,4891.62
2933,-31.2639,-94.3492,4939.6
2933.5,-72.4924,-68.27,4957.97
2934,-95.9723,-25.476,4929.85
2934.5,-95.9548,23.5554,4881.09
2935,-72.4442,66.8197,4856.51
2935.5,-31.1968,93.7241,4878.72
2936,17.6887,97.6816,4927.3
2936.5,62.2434,77.7233,4957.58
2937,91.5587,38.7356,4941.72
2937.5,98.4573,-9.73596,4894.31
2938,81.2501,-55.8238,4858.93
2938.5,44.15,-88.244,4868.11
2939,-3.75954,-99.059,4913.41
2939.5,-50.7486,-85.6209,4953.18
2940,-85.3126,-51.2198,4950.86
2940.5,-98.9892,-4.27835,4908.58
2941,-88.4297,43.7106,4865.21
2941.5,-56.2195,80.9977,4860.63
2942,-10.2449,98.4538,4899.05
2942.5,38.2381,91.8049,4945.14
2943,77.359,62.679,4956.53
2943.5,97.5398,18.207,4922.75
2944,93.8394,-30.7226,4874.85
2944.5,67.1639,-72.1303,4856.88
2945,24.0443,-95.8779,4885.35
2945.5,-24.9622,-96.1513,4934.1
2946,-67.857,-72.8835,4958.29
2946.5,-94.1381,-31.7713,4935.7
2947,-97.3709,17.1196,4887.09
2947.5,-76.7639,61.8191,4857.15
2948,-37.3624,91.3831,4873.41
2948.5,11.1867,98.5733,4920.92
2949,56.9969,81.6294,4956
2949.5,88.8523,44.6997,4946.4
2950,98.9535,-3.17404,4900.94
2950.5,84.8275,-50.2706,4861.42
2951,49.9327,-85.0592,4864.18
2951.5,2.81269,-99.0224,4906.67
2952,-44.996,-88.7414,4949.84
2952.5,-81.7881,-56.7334,4953.98
2953,-98.5556,-10.8351,4915.3
2953.5,-91.1933,37.716,4869.36
2954,-61.5036,77.0329,4858.38
2954.5,-16.7558,97.4895,4892.48
2955,32.0945,94.0772,4940.29
2955.5,73.0869,67.6316,4957.86
2956,96.1851,24.6274,4929.04
2956.5,95.7338,-24.4065,4880.32
2957,71.8436,-67.4648,4856.5
2957.5,30.3635,-94.0053,4879.47
2958,-18.5506,-97.5301,4928.12
2958.5,-62.9229,-77.1761,4957.72
2959,-91.8894,-37.9267,4941.05
2959.5,-98.3583,10.6085,4893.44
2960,-80.7455,56.5463,4858.67
2960.5,-43.3635,88.6397,4868.69
2961,4.63542,99.0309,4914.31
2961.5,51.4994,85.176,4953.57
2962,85.7546,50.467,4950.38
2962.5,99.014,3.40187,4907.68
2963,88.0314,-44.4961,4864.72
2963.5,55.4956,-81.4999,4861
2964,9.37253,-98.5497,4899.94
2964.5,-39.0453,-91.471,4945.74
2965,-77.9034,-61.9971,4956.29
2965.5,-97.6881,-17.3441,4921.89
2966,-93.5553,31.5553,4874.17
2966.5,-66.5169,72.7289,4857
2967,-23.1929,96.0959,4886.17
2967.5,25.8096,95.9353,4934.86
2968,68.493,72.2864,4958.3
2968.5,94.4069,30.9392,4934.95
2969,97.2067,-17.9829,4886.26
2969.5,76.2069,-62.5022,4857.01
2970,36.5491,-91.7188,4874.09
2970.5,-12.0573,-98.4794,4921.79
2971,-57.7116,-81.1288,4956.26
2971.5,-89.2361,-43.9151,4945.81
2972,-98.9125,4.0506,4900.04
2972.5,-84.3717,51.0246,4861.04
2973,-49.1737,85.5059,4864.66
2973.5,-1.93628,99.0525,4907.57
2974,45.7752,88.3475,4950.33
2974.5,82.2793,56.012,4953.61
2975,98.6386,9.96279,4914.41
2975.5,90.8477,-38.5257,4868.76
2976,60.8141,-77.5817,4858.64
2976.5,15.8911,-97.643,4893.34
2977,-32.9226,-93.7979,4940.97
2977.5,-73.6757,-66.9878,4957.74
2978,-96.3904,-23.7768,4928.22
2978.5,-95.5054,25.2557,4879.56
2979,-71.2373,68.1046,4856.5
2979.5,-29.5279,94.2792,4880.23
2980,19.411,97.3709,4928.94
2980.5,63.5974,76.6229,4957.85
2981,92.2129,37.1149,4940.37
2981.5,98.2515,-11.4802,4892.58
2982,80.2347,-57.2644,4858.41
2982.5,42.5737,-89.0284,4869.29
2983,-5.51093,-98.9951,4915.2
2983.5,-52.2462,-84.7243,4953.94
2984,-86.1899,-49.7101,4949.89
2984.5,-99.0312,-2.52512,4906.78
2985,-87.6262,45.2781,4864.23
2985.5,-54.7673,81.9957,4861.38
2986,-8.49945,98.6378,4900.83
2986.5,39.8494,91.13,4946.33
2987,78.4417,61.3104,4956.03
2987.5,97.8287,16.4798,4921.02
2988,93.2639,-32.3855,4873.49
2988.5,65.8648,-73.3218,4857.13
2989,22.3397,-96.3064,4886.99
2989.5,-26.6549,-95.7118,4935.61
2990,-69.1235,-71.6836,4958.3
2990.5,-94.6682,-30.1047,4934.18
2991,-97.0349,18.8448,4885.45
2991.5,-75.644,63.1804,4856.89
2992,-35.7328,92.0473,4874.77
2992.5,12.927,98.3778,4922.65
2993,58.4218,80.622,4956.51
2993.5,89.613,43.1271,4945.21
2994,98.8637,-4.92684,4899.15
2994.5,83.9092,-51.7745,4860.68
2995,48.4108,-85.9459,4865.15
2995.5,1.05971,-99.0748,4908.47
2996,-46.5508,-87.9467,4950.8
2996.5,-82.7641,-55.2862,4953.23
2997,-98.7138,-9.08971,4913.52
2997.5,-90.4949,39.3323,4868.18
2998,-60.1198,78.1244,4858.9
2998.5,-15.0252,97.7889,4894.21
2999,33.7481,93.5113,4941.64
2999.5,74.2587,66.3388,4957.59
3000,96.5881,22.9243,4927.39
3000.5,95.2694,-26.1028,4878.81
3001,70.6255,-68.7391,4856.51
3001.5,28.6899,-94.5457,4881
3002,-20.2699,-97.2041,4929.76
3002.5,-64.267,-76.0636,4957.96
3003,-92.5292,-36.3001,4939.68
3003.5,-98.1371,12.3509,4891.72
3004,-79.7176,57.9781,4858.18
3004.5,-41.7805,89.4101,4869.89
3005,6.38601,98.9515,4916.09
3005.5,52.989,84.2661,4954.3
3006,86.6184,48.9494,4949.39
3006.5,99.0406,1.64816,4905.88
3007,87.2142,-46.0566,4863.76
3007.5,54.0347,-82.485,4861.77
3008,7.62569,-98.7183,4901.73
3008.5,-40.6504,-90.7819,4946.9
3009,-78.9738,-60.6189,4955.76
3009.5,-97.9617,-15.6143,4920.15
3010,-92.9652,33.2133,4872.82
3010.5,-65.2075,73.909,4857.28
3011,-21.4848,96.5093,4887.82
3011.5,27.4982,95.4807,4936.36
3012,69.7486,71.0751,4958.27
3012.5,94.9222,29.2679,4933.41
3013,96.8555,-19.7052,4884.64
3013.5,75.0752,-63.8537,4856.79
3014,34.9138,-92.3686,4875.47
3014.5,-13.7956,-98.2685,4923.51
3015,-59.1274,-80.1088,4956.74
3015.5,-89.9828,-42.3357,4944.6
3016,-98.8072,5.8027,4898.27
3016.5,-83.4402,52.5204,4860.33
3017,-47.6441,86.3792,4865.66
3017.5,-0.183065,99.0894,4909.37
3018,47.3228,87.5391,4951.27
3018.5,83.2424,54.5561,4952.83
3019,98.7813,8.21591,4912.62
3019.5,90.1351,-40.1358,4867.61
3020,59.4207,-78.6609,4859.18
3020.5,14.1581,-97.9271,4895.08
3021,-34.571,-93.2173,4942.31
3021.5,-74.8358,-65.6846,4957.44
3022,-96.7783,-22.0701,4926.56
3022.5,-95.026,26.948,4878.07
3023,-70.0081,69.3682,4856.54
3023.5,-27.8497,94.8047,4881.77
3024,21.1272,97.0297,4930.56
3024.5,64.9315,75.4985,4958.06
3025,92.8383,35.4825,4938.98
3025.5,98.015,-13.2208,4890.86
3026,79.1942,-58.6871,4857.95
3026.5,40.984,-89.7849,4870.5
3027,-7.2606,-98.9001,4916.97
3027.5,-53.7275,-83.8012,4954.64
3028,-87.0401,-48.1848,4948.87
3028.5,-99.0422,-0.771085,4904.97
3029,-86.7953,46.8314,4863.3
3029.5,-53.2979,82.9679,4862.17
3030,-6.75134,98.791,4902.62
3030.5,41.4482,90.4266,4947.46
3031,79.4998,59.9226,4955.47
3031.5,98.087,14.7475,4919.28
3032,92.6592,-34.0384,4872.17
3032.5,64.5451,-74.4904,4857.45
3033,20.6281,-96.7046,4888.65
3033.5,-28.3393,-95.2422,4937.09
3034,-70.3683,-70.4611,4958.23
3034.5,-95.1687,-28.4287,4932.64
3035,-96.6685,20.564,4883.84
3035.5,-74.5004,64.522,4856.7
3036,-34.0921,92.6827,4876.18
3036.5,14.6632,98.1515,4924.36
3037,59.8284,79.5893,4956.95
3037.5,90.3455,41.5409,4943.98
3038,98.7429,-6.67811,4897.38
3038.5,82.9646,-53.2621,4859.99
3039,46.8737,-86.8057,4866.19
3039.5,-0.693597,-99.0962,4910.27
3040,-48.091,-87.1246,4951.72
3040.5,-83.7141,-53.8217,4952.42
3041,-98.8411,-7.34148,4911.73
3041.5,-89.7683,40.9362,4867.06
3042,-58.7171,79.1913,4859.48
3042.5,-13.2899,98.0576,4895.96
3043,35.3911,92.916,4942.96
3043.5,75.4072,65.0253,4957.26
3044,96.9609,21.2141,4925.73
3044.5,94.7752,-27.791,4877.34
3045,69.3852,-69.9919,4856.59
3045.5,27.0074,-95.0564,4882.55
3046,-21.9829,-96.8477,4931.36
3046.5,-65.5909,-74.9273,4958.14
3047,-93.14,-34.6622,4938.26
3047.5,-97.8852,14.0895,4890.01
3048,-78.6647,59.3916,4857.75
3048.5,-40.1843,90.1526,4871.13
3049,8.13461,98.841,4917.86
3049.5,54.4619,83.3297,4954.97
3050,87.455,47.4164,4948.35
3050.5,99.036,-0.106055,4904.08
3051,86.3696,-47.6026,4862.86
3051.5,52.5569,-83.4443,4862.59
3052,5.87646,-98.856,4903.52
3052.5,-42.2428,-90.0643,4948.01
3053,-80.0195,-59.2217,4955.16
3053.5,-98.2047,-13.8795,4918.4
3054,-92.3459,34.8608,4871.52
3054.5,-63.8776,75.066,4857.63
3055,-19.7699,96.8924,4889.49
3055.5,29.1782,94.9962,4937.82
3056,70.9825,69.8416,4958.18
3056.5,95.4077,27.5873,4931.85
3057,96.4739,-21.4213,4883.04
3057.5,73.9198,-65.1852,4856.63
3058,33.2677,-92.9895,4876.89
3058.5,-15.5296,-98.0268,4925.21
3059,-60.5247,-79.0636,4957.15
3059.5,-90.7012,-40.743,4943.35
3060,-98.6709,7.55299,4896.5
3060.5,-82.4825,53.9997,4859.67
3061,-46.0996,87.2254,4866.72
3061.5,1.5702,99.0953,4911.17
3062,48.8555,86.7032,4952.15
3062.5,84.1793,53.0831,4951.99
3063,98.8931,6.46646,4910.83
3063.5,89.3944,-41.7334,4866.51
3064,58.0088,-79.7155,4859.79
3064.5,12.4206,-98.1805,4896.84
3065,-36.2085,-92.6074,4943.6
3065.5,-75.9726,-64.3608,4957.07
3066,-97.1359,-20.3565,4924.88
3066.5,-94.5169,28.6318,4876.62
3067,-68.757,70.6101,4856.65
3067.5,-26.1629,95.3005,4883.35
3068,22.8368,96.6581,4932.15
3068.5,66.2452,74.3504,4958.2
3069,93.4345,33.8391,4937.54
3069.5,97.7478,-14.9572,4889.17
3070,78.129,-60.0914,4857.56
3070.5,39.3815,-90.5132,4871.77
3071,-9.00798,-98.7742,4918.74
3071.5,-55.192,-82.8518,4955.28
3072,-87.863,-46.6444,4947.8
3072.5,-99.0221,0.983187,4903.18
3073,-85.9372,48.37,4862.43
3073.5,-51.8118,83.9142,4863.03
3074,-5.00112,98.9132,4904.42
3074.5,43.034,89.6949,4948.55
3075,80.533,58.5161,4954.85
3075.5,98.3146,13.0105,4917.52
3076,92.0254,-35.6805,4870.89
3076.5,63.2052,-75.6357,4857.83
3077,18.9101,-97.0726,4890.34
3077.5,-30.0148,-94.7428,4938.54
3078,-71.5911,-69.2166,4958.11
3078.5,-95.6393,-26.7438,4931.06
3079,-96.2717,22.2768,4882.25
3079.5,-73.3335,65.8433,4856.57
3080,-32.4406,93.289,4877.62
3080.5,16.3948,97.8944,4926.05
3081,61.2162,78.5317,4957.33
3081.5,91.0498,39.9418,4942.71
3082,98.5912,-8.42728,4895.62
3082.5,81.994,-54.7331,4859.36
3083,45.3219,-87.6383,4867.27
3083.5,-2.44669,-99.0866,4912.07
3084,-49.6162,-86.2751,4952.58
3084.5,-84.6379,-52.3404,4951.55
3085,-98.9373,-5.59094,4909.93
3085.5,-89.0134,42.5274,4865.98
3086,-57.2959,80.2335,4860.12
3086.5,-11.5504,98.2956,4897.72
3087,37.0231,92.2916,4944.22
3087.5,76.532,63.6914,4956.87
3088,97.3032,19.4973,4924.03
3088.5,94.2513,-29.4705,4875.9
3089,68.1233,-71.2228,4856.73
3089.5,25.3163,-95.5373,4884.14
3090,-23.6889,-96.4609,4932.94
3090.5,-66.8943,-73.7676,4958.25
3091,-93.7216,-33.0133,4936.81
3091.5,-97.6026,15.8237,4888.33
3092,-77.5871,60.7865,4857.38
3092.5,-38.5755,90.8667,4872.42
3093,9.88065,98.6996,4919.62
3093.5,55.9177,82.3673,4955.58
3094,88.2642,45.8687,4947.25
3094.5,99.0005,-1.86024,4902.28
3095,85.498,-49.1337,4862.02
3095.5,51.0627,-84.3775,4863.48
3096,4.12538,-98.9627,4905.32
3096.5,-43.8219,-89.3185,4949.07
3097,-81.0401,-57.8059,4954.51
3097.5,-98.4169,-12.1405,4916.63
3098,-91.6977,36.4974,4870.27
3098.5,-62.5278,76.1994,4858.04
3099,-18.0488,97.2452,4891.19
3099.5,30.8491,94.4819,4939.25
3100,72.194,68.5862,4958.02
3100.5,95.8634,25.8982,4930.25
3101,96.0621,-23.1306,4881.47
3101.5,72.7414,-66.4962,4856.53
3102,31.6111,-93.5812,4878.35
3102.5,-17.2587,-97.7543,4926.88
3103,-61.903,-77.9937,4957.5
3103.5,-91.3913,-39.1375,4942.05
3104,-98.5037,9.3009,4894.75
3104.5,-81.4991,55.4621,4859.07
3105,-44.5406,88.0443,4867.83
3105.5,3.32298,99.0701,4912.97
3106,50.373,85.8402,4952.98
3106.5,85.0899,51.5935,4951.09
3107,98.9739,4.71498,4909.03
3107.5,88.6256,-43.3179,4865.47
3108,56.5786,-80.7451,4860.46
3108.5,10.6793,-98.4031,4898.61
3109,-37.8347,-91.9685,4944.84
3109.5,-77.0855,-63.0169,4956.65
3110,-97.463,-18.6365,4923.18
3110.5,-93.9782,30.3067,4875.2
3111,-67.4843,71.8299,4856.83
3111.5,-24.4678,95.7665,4884.95
3112,24.5392,96.2562,4933.71
3112.5,67.5382,73.179,4958.28
3113,94.0014,32.185,4936.07
3113.5,97.4499,-16.689,4887.5
3114,77.0392,-61.4769,4857.22
3114.5,37.7666,-91.2131,4873.08
3115,-10.7525,-98.6172,4920.49
3115.5,-56.6391,-81.8764,4955.86
